longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-117.87,33.75,12.0,7.0,3.0,1968.0,795.0,0.971,205000.0,<1H OCEAN
-117.87,33.75,26.0,3.0,2.0,448.0,95.0,1.7019,700000.0,<1H OCEAN
-117.88,33.76,37.0,7.0,4.0,2354.0,666.0,3.4345,471000.0,<1H OCEAN
-117.88,33.76,17.0,3.0,3.0,1079.0,436.0,1.7823,410600.0,<1H OCEAN
-117.88,33.75,50.0,5.0,3.0,747.0,234.0,4.5125,390800.0,<1H OCEAN
-117.88,33.75,34.0,5.0,4.0,5477.0,640.0,2.8342,374400.0,<1H OCEAN
-117.9,33.76,26.0,6.0,3.0,3262.0,685.0,3.6953,353600.0,<1H OCEAN
-117.9,33.75,32.0,5.0,3.0,2245.0,426.0,3.7143,326000.0,<1H OCEAN
-117.89,33.76,36.0,5.0,3.0,2370.0,571.0,3.8056,354400.0,<1H OCEAN
-117.89,33.75,34.0,6.0,4.0,3117.0,631.0,3.1713,340200.0,<1H OCEAN
-117.88,33.78,26.0,3.0,3.0,1235.0,343.0,3.5972,375000.0,<1H OCEAN
-117.88,33.77,31.0,3.0,3.0,1044.0,362.0,6.9737,577600.0,<1H OCEAN
-117.88,33.78,26.0,7.0,4.0,1572.0,724.0,3.3472,474800.0,<1H OCEAN
-117.89,33.77,32.0,4.0,3.0,1445.0,453.0,4.1951,390000.0,<1H OCEAN
-117.89,33.77,35.0,3.0,3.0,1239.0,368.0,3.9219,379200.0,<1H OCEAN
-117.89,33.76,34.0,5.0,2.0,723.0,201.0,4.8,385400.0,<1H OCEAN
-117.87,33.77,52.0,3.0,3.0,978.0,365.0,8.0784,640600.0,<1H OCEAN
-117.87,33.76,37.0,7.0,4.0,2164.0,788.0,4.1071,622600.0,<1H OCEAN
-117.86,33.77,39.0,5.0,4.0,1669.0,651.0,4.6111,480600.0,<1H OCEAN
-117.86,33.76,34.0,4.0,3.0,1679.0,532.0,4.7083,410600.0,<1H OCEAN
-117.84,33.76,14.0,5.0,3.0,615.0,365.0,4.2798,437600.0,<1H OCEAN
-117.85,33.76,26.0,4.0,3.0,1273.0,437.0,2.8828,409400.0,<1H OCEAN
-117.84,33.76,16.0,2.0,2.0,93.0,50.0,5.375,431400.0,<1H OCEAN
-117.84,33.76,22.0,2.0,2.0,196.0,81.0,3.6806,438800.0,<1H OCEAN
-117.84,33.75,16.0,7.0,6.0,2164.0,1005.0,4.0214,279000.0,<1H OCEAN
-117.85,33.76,33.0,4.0,3.0,1053.0,371.0,4.5461,427600.0,<1H OCEAN
-117.84,33.77,14.0,6.0,3.0,1656.0,874.0,4.3292,413000.0,<1H OCEAN
-117.85,33.77,23.0,7.0,4.0,3570.0,1150.0,4.0398,466200.0,<1H OCEAN
-117.84,33.77,26.0,4.0,3.0,1314.0,550.0,3.5195,498200.0,<1H OCEAN
-117.84,33.76,26.0,3.0,2.0,1146.0,407.0,4.3698,459200.0,<1H OCEAN
-117.83,33.75,22.0,8.0,5.0,2703.0,1125.0,4.9957,592800.0,<1H OCEAN
-117.82,33.75,30.0,4.0,3.0,1270.0,489.0,4.6161,473000.0,<1H OCEAN
-117.82,33.75,24.0,3.0,1.0,342.0,197.0,2.8261,293000.0,<1H OCEAN
-117.82,33.74,25.0,7.0,3.0,1559.0,631.0,3.0958,275600.0,<1H OCEAN
-117.83,33.75,34.0,5.0,2.0,1475.0,567.0,3.4152,420400.0,<1H OCEAN
-117.81,33.75,23.0,5.0,3.0,1574.0,642.0,5.021,504400.0,<1H OCEAN
-117.8,33.74,30.0,3.0,2.0,1540.0,537.0,5.2998,494400.0,<1H OCEAN
-117.81,33.73,19.0,9.0,4.0,2828.0,1247.0,3.5719,505600.0,<1H OCEAN
-117.81,33.74,24.0,5.0,4.0,1908.0,626.0,3.3047,433800.0,<1H OCEAN
-117.81,33.73,19.0,6.0,4.0,2334.0,954.0,3.0305,281200.0,<1H OCEAN
-117.81,33.73,23.0,5.0,3.0,1508.0,555.0,4.7273,468400.0,<1H OCEAN
-117.82,33.73,23.0,6.0,3.0,1720.0,675.0,3.8703,274000.0,<1H OCEAN
-117.82,33.73,24.0,3.0,2.0,482.0,190.0,4.7039,450000.0,<1H OCEAN
-117.82,33.73,27.0,3.0,3.0,809.0,264.0,5.0162,446000.0,<1H OCEAN
-117.83,33.74,23.0,9.0,5.0,4088.0,1521.0,3.0382,367200.0,<1H OCEAN
-117.83,33.73,20.0,8.0,5.0,4853.0,1465.0,3.5387,320800.0,<1H OCEAN
-117.8,33.76,27.0,5.0,2.0,1017.0,335.0,6.9014,733600.0,<1H OCEAN
-117.79,33.76,25.0,4.0,2.0,796.0,249.0,11.0546,974400.0,<1H OCEAN
-117.79,33.75,26.0,4.0,2.0,983.0,326.0,13.466,2000002.0,<1H OCEAN
-117.79,33.75,26.0,3.0,3.0,1074.0,373.0,9.3845,2000002.0,<1H OCEAN
-117.8,33.75,29.0,4.0,3.0,1197.0,474.0,5.3903,573200.0,<1H OCEAN
-117.8,33.74,33.0,5.0,3.0,1300.0,452.0,6.5616,580400.0,<1H OCEAN
-117.81,33.75,25.0,4.0,2.0,1197.0,458.0,3.7031,455600.0,<1H OCEAN
-117.79,33.77,23.0,4.0,3.0,1292.0,458.0,8.5403,902600.0,<1H OCEAN
-117.79,33.77,21.0,5.0,2.0,1680.0,519.0,6.9014,878000.0,<1H OCEAN
-117.78,33.76,25.0,5.0,2.0,719.0,254.0,11.4537,2000002.0,<1H OCEAN
-117.78,33.78,6.0,8.0,5.0,3744.0,1179.0,10.1714,963000.0,<1H OCEAN
-117.76,33.79,4.0,9.0,4.0,3754.0,1241.0,8.2653,748000.0,<1H OCEAN
-117.77,33.76,19.0,3.0,2.0,1200.0,426.0,11.0124,2000002.0,<1H OCEAN
-117.82,33.77,32.0,3.0,2.0,967.0,320.0,7.0565,649200.0,<1H OCEAN
-117.83,33.77,22.0,4.0,2.0,1342.0,558.0,4.1151,406400.0,<1H OCEAN
-117.83,33.77,26.0,6.0,3.0,2249.0,818.0,4.275,570800.0,<1H OCEAN
-117.82,33.76,27.0,4.0,2.0,1193.0,448.0,6.5308,575600.0,<1H OCEAN
-117.82,33.77,27.0,4.0,2.0,976.0,340.0,7.1882,718400.0,<1H OCEAN
-117.82,33.76,33.0,4.0,3.0,1229.0,407.0,6.2944,531200.0,<1H OCEAN
-117.81,33.76,32.0,3.0,3.0,835.0,323.0,5.5654,563600.0,<1H OCEAN
-117.8,33.77,29.0,6.0,3.0,2046.0,685.0,8.7496,699000.0,<1H OCEAN
-117.81,33.77,31.0,6.0,4.0,1852.0,635.0,7.2392,669200.0,<1H OCEAN
-117.81,33.83,8.0,7.0,3.0,2569.0,798.0,10.157,954200.0,<1H OCEAN
-117.83,33.83,13.0,3.0,3.0,1496.0,499.0,8.3818,755200.0,<1H OCEAN
-117.83,33.83,23.0,3.0,3.0,1226.0,510.0,3.6707,462800.0,<1H OCEAN
-117.82,33.8,15.0,5.0,3.0,1414.0,595.0,4.0484,331200.0,<1H OCEAN
-117.83,33.79,29.0,3.0,3.0,724.0,262.0,4.8542,436200.0,<1H OCEAN
-117.82,33.79,26.0,6.0,4.0,3657.0,617.0,4.1339,444600.0,<1H OCEAN
-117.83,33.8,30.0,7.0,3.0,2271.0,730.0,5.8622,442000.0,<1H OCEAN
-117.83,33.8,31.0,4.0,2.0,1095.0,405.0,3.8681,392000.0,<1H OCEAN
-117.84,33.79,37.0,3.0,2.0,1378.0,476.0,5.3041,471400.0,<1H OCEAN
-117.83,33.79,25.0,5.0,3.0,1078.0,460.0,2.9312,440200.0,<1H OCEAN
-117.84,33.79,34.0,5.0,4.0,1658.0,608.0,2.378,399200.0,<1H OCEAN
-117.84,33.78,26.0,5.0,3.0,1086.0,432.0,4.6125,458400.0,<1H OCEAN
-117.84,33.78,24.0,7.0,4.0,1656.0,713.0,4.25,496000.0,<1H OCEAN
-117.81,33.79,23.0,3.0,2.0,2045.0,577.0,3.75,423800.0,<1H OCEAN
-117.82,33.78,25.0,7.0,4.0,2061.0,646.0,6.58,637000.0,<1H OCEAN
-117.81,33.78,27.0,3.0,3.0,1484.0,495.0,5.7934,541000.0,<1H OCEAN
-117.82,33.78,28.0,5.0,4.0,2048.0,685.0,5.4562,549400.0,<1H OCEAN
-117.81,33.82,20.0,5.0,3.0,1019.0,319.0,12.2092,2000002.0,<1H OCEAN
-117.8,33.83,17.0,5.0,3.0,1180.0,346.0,11.1228,2000002.0,<1H OCEAN
-117.82,33.82,22.0,3.0,3.0,1181.0,355.0,8.3637,2000002.0,<1H OCEAN
-117.81,33.81,19.0,5.0,3.0,1404.0,384.0,8.9257,863600.0,<1H OCEAN
-117.81,33.82,22.0,3.0,2.0,1057.0,324.0,10.8111,2000002.0,<1H OCEAN
-117.82,33.81,19.0,5.0,2.0,822.0,260.0,9.9055,913800.0,<1H OCEAN
-117.83,33.82,26.0,4.0,3.0,1354.0,459.0,5.7817,535200.0,<1H OCEAN
-117.83,33.82,23.0,4.0,3.0,940.0,267.0,3.6953,300000.0,<1H OCEAN
-117.83,33.81,24.0,5.0,4.0,2828.0,834.0,2.8403,451200.0,<1H OCEAN
-117.82,33.81,25.0,3.0,2.0,1247.0,401.0,5.4395,488000.0,<1H OCEAN
-117.83,33.81,28.0,4.0,3.0,970.0,326.0,5.4298,468400.0,<1H OCEAN
-117.82,33.81,30.0,3.0,3.0,1182.0,341.0,6.0705,473400.0,<1H OCEAN
-117.85,33.79,46.0,3.0,2.0,867.0,336.0,3.4234,400000.0,<1H OCEAN
-117.85,33.79,52.0,5.0,3.0,898.0,365.0,3.6827,473600.0,<1H OCEAN
-117.86,33.79,31.0,7.0,4.0,2660.0,949.0,3.1792,292800.0,<1H OCEAN
-117.85,33.79,52.0,4.0,3.0,1197.0,415.0,3.8929,422000.0,<1H OCEAN
-117.85,33.78,23.0,5.0,3.0,1977.0,852.0,3.3939,424200.0,<1H OCEAN
-117.86,33.78,25.0,6.0,3.0,1710.0,634.0,3.125,430000.0,<1H OCEAN
-117.85,33.77,16.0,5.0,2.0,908.0,466.0,4.575,450000.0,<1H OCEAN
-117.85,33.79,40.0,3.0,3.0,729.0,343.0,2.4688,472800.0,<1H OCEAN
-117.86,33.79,34.0,4.0,3.0,1227.0,424.0,3.8929,375000.0,<1H OCEAN
-117.86,33.78,21.0,5.0,4.0,1952.0,722.0,2.6959,357600.0,<1H OCEAN
-117.87,33.78,21.0,4.0,3.0,1515.0,494.0,4.3039,337000.0,<1H OCEAN
-117.87,33.78,19.0,5.0,3.0,1334.0,596.0,4.7208,347000.0,<1H OCEAN
-117.87,33.78,30.0,3.0,3.0,1196.0,463.0,3.7454,372000.0,<1H OCEAN
-117.86,33.8,35.0,4.0,3.0,1242.0,335.0,3.5172,380800.0,<1H OCEAN
-117.86,33.79,42.0,2.0,1.0,483.0,187.0,4.105,389000.0,<1H OCEAN
-117.87,33.79,25.0,3.0,2.0,1543.0,521.0,4.192,439800.0,<1H OCEAN
-117.88,33.79,32.0,3.0,2.0,928.0,295.0,5.1418,380600.0,<1H OCEAN
-117.89,33.78,16.0,9.0,6.0,5085.0,1649.0,2.8835,387600.0,<1H OCEAN
-117.9,33.78,25.0,8.0,5.0,7111.0,2419.0,3.3627,395800.0,<1H OCEAN
-117.85,33.84,26.0,5.0,3.0,793.0,261.0,6.6719,543400.0,<1H OCEAN
-117.86,33.84,19.0,3.0,2.0,920.0,400.0,3.0087,318800.0,<1H OCEAN
-117.85,33.84,17.0,3.0,3.0,1370.0,459.0,5.1785,494600.0,<1H OCEAN
-117.85,33.83,26.0,3.0,2.0,945.0,303.0,5.6784,464800.0,<1H OCEAN
-117.86,33.83,23.0,4.0,2.0,1101.0,408.0,5.3439,454200.0,<1H OCEAN
-117.84,33.84,23.0,6.0,3.0,2526.0,846.0,4.5217,438800.0,<1H OCEAN
-117.86,33.8,34.0,4.0,3.0,1722.0,441.0,2.8235,306200.0,<1H OCEAN
-117.85,33.81,26.0,5.0,4.0,2447.0,777.0,4.9917,496200.0,<1H OCEAN
-117.85,33.81,32.0,5.0,2.0,876.0,330.0,4.0417,469000.0,<1H OCEAN
-117.85,33.8,34.0,4.0,2.0,872.0,255.0,3.825,433400.0,<1H OCEAN
-117.85,33.8,40.0,4.0,3.0,1322.0,264.0,4.3269,388200.0,<1H OCEAN
-117.84,33.81,26.0,6.0,3.0,2607.0,988.0,4.0324,489800.0,<1H OCEAN
-117.84,33.8,35.0,4.0,3.0,629.0,257.0,4.3661,444200.0,<1H OCEAN
-117.84,33.8,34.0,5.0,2.0,843.0,328.0,3.59,461200.0,<1H OCEAN
-117.86,33.82,9.0,3.0,3.0,1015.0,271.0,6.6603,461800.0,<1H OCEAN
-117.84,33.82,24.0,9.0,6.0,4926.0,1629.0,4.7946,502400.0,<1H OCEAN
-117.84,33.84,23.0,7.0,5.0,2817.0,1073.0,5.0629,465200.0,<1H OCEAN
-117.89,33.84,35.0,5.0,4.0,2425.0,687.0,3.5521,365600.0,<1H OCEAN
-117.89,33.83,35.0,4.0,3.0,1435.0,455.0,5.6276,401600.0,<1H OCEAN
-117.9,33.83,33.0,7.0,4.0,2204.0,606.0,3.8456,423600.0,<1H OCEAN
-117.89,33.82,21.0,4.0,3.0,904.0,297.0,4.8906,358200.0,<1H OCEAN
-117.89,33.8,38.0,3.0,2.0,41.0,10.0,6.0224,375000.0,<1H OCEAN
-117.89,33.82,24.0,4.0,2.0,700.0,224.0,5.0605,432400.0,<1H OCEAN
-117.89,33.82,18.0,6.0,4.0,1894.0,726.0,3.6761,281000.0,<1H OCEAN
-117.87,33.81,15.0,4.0,2.0,1268.0,531.0,3.7604,560200.0,<1H OCEAN
-117.87,33.84,10.0,7.0,4.0,1584.0,636.0,5.3812,470800.0,<1H OCEAN
-117.88,33.84,26.0,3.0,2.0,755.0,277.0,3.5893,477000.0,<1H OCEAN
-117.88,33.84,31.0,7.0,4.0,1532.0,682.0,3.7303,447600.0,<1H OCEAN
-117.87,33.83,27.0,3.0,3.0,1140.0,351.0,5.6163,462000.0,<1H OCEAN
-117.88,33.83,22.0,4.0,3.0,1706.0,524.0,6.4685,482400.0,<1H OCEAN
-117.88,33.83,25.0,3.0,2.0,750.0,251.0,6.8407,533400.0,<1H OCEAN
-117.88,33.82,17.0,5.0,3.0,1382.0,618.0,3.8631,450000.0,<1H OCEAN
-117.88,33.82,26.0,4.0,3.0,1048.0,306.0,6.0488,464000.0,<1H OCEAN
-117.87,33.82,26.0,4.0,3.0,1088.0,350.0,5.9397,498800.0,<1H OCEAN
-117.88,33.85,26.0,7.0,3.0,2332.0,725.0,3.7772,447800.0,<1H OCEAN
-117.88,33.85,34.0,2.0,1.0,588.0,181.0,4.375,449400.0,<1H OCEAN
-117.88,33.84,34.0,4.0,3.0,837.0,240.0,6.1168,427800.0,<1H OCEAN
-117.88,33.84,33.0,4.0,3.0,906.0,245.0,5.1782,450000.0,<1H OCEAN
-117.9,33.85,31.0,6.0,3.0,2326.0,728.0,4.325,374200.0,<1H OCEAN
-117.9,33.85,35.0,4.0,3.0,1026.0,332.0,3.6,387000.0,<1H OCEAN
-117.89,33.85,18.0,4.0,3.0,1292.0,380.0,3.875,546000.0,<1H OCEAN
-117.9,33.85,32.0,5.0,3.0,986.0,306.0,3.3375,372400.0,<1H OCEAN
-117.89,33.85,13.0,4.0,2.0,1672.0,432.0,3.2303,402600.0,<1H OCEAN
-117.9,33.84,31.0,5.0,3.0,1524.0,454.0,3.5329,374800.0,<1H OCEAN
-117.89,33.84,33.0,4.0,3.0,1159.0,331.0,2.8021,390200.0,<1H OCEAN
-117.88,33.85,25.0,5.0,3.0,507.0,285.0,2.3173,450000.0,<1H OCEAN
-117.88,33.84,25.0,4.0,3.0,918.0,378.0,3.9286,525400.0,<1H OCEAN
-117.87,33.84,23.0,3.0,2.0,912.0,347.0,4.5,474600.0,<1H OCEAN
-117.87,33.84,25.0,3.0,3.0,961.0,385.0,4.0724,462800.0,<1H OCEAN
-117.87,33.84,16.0,5.0,2.0,730.0,350.0,4.5112,278000.0,<1H OCEAN
-117.87,33.84,17.0,3.0,2.0,1224.0,399.0,5.1182,498400.0,<1H OCEAN
-117.85,33.85,17.0,8.0,6.0,2427.0,1020.0,4.2276,508200.0,<1H OCEAN
-117.86,33.85,17.0,3.0,2.0,622.0,244.0,4.9306,317000.0,<1H OCEAN
-117.92,33.85,38.0,5.0,2.0,1592.0,510.0,2.3704,332200.0,<1H OCEAN
-117.92,33.84,45.0,5.0,2.0,1549.0,377.0,4.6111,446000.0,<1H OCEAN
-117.92,33.85,44.0,5.0,2.0,682.0,244.0,3.2344,340200.0,<1H OCEAN
-117.91,33.85,35.0,5.0,2.0,1147.0,267.0,2.7014,313400.0,<1H OCEAN
-117.91,33.84,35.0,5.0,2.0,1603.0,322.0,2.9583,350800.0,<1H OCEAN
-117.91,33.85,22.0,3.0,2.0,865.0,294.0,3.025,360000.0,<1H OCEAN
-117.91,33.84,29.0,4.0,2.0,1849.0,430.0,2.6563,325000.0,<1H OCEAN
-117.93,33.85,27.0,5.0,3.0,1492.0,481.0,1.9621,236200.0,<1H OCEAN
-117.94,33.85,26.0,5.0,2.0,1550.0,458.0,3.3393,337200.0,<1H OCEAN
-117.93,33.85,33.0,5.0,2.0,1857.0,444.0,2.9474,356800.0,<1H OCEAN
-117.93,33.85,31.0,4.0,2.0,966.0,302.0,3.875,367800.0,<1H OCEAN
-117.93,33.85,25.0,3.0,3.0,1646.0,283.0,4.2019,327800.0,<1H OCEAN
-117.93,33.85,36.0,4.0,2.0,1011.0,392.0,3.2188,393800.0,<1H OCEAN
-117.94,33.85,37.0,3.0,2.0,436.0,104.0,4.275,372400.0,<1H OCEAN
-117.93,33.84,23.0,3.0,3.0,1680.0,598.0,3.2301,379800.0,<1H OCEAN
-117.95,33.85,13.0,10.0,4.0,3892.0,1375.0,4.1325,407000.0,<1H OCEAN
-117.96,33.85,35.0,2.0,1.0,568.0,186.0,4.125,378400.0,<1H OCEAN
-117.97,33.85,30.0,4.0,3.0,1611.0,472.0,4.0061,365800.0,<1H OCEAN
-117.96,33.85,36.0,3.0,3.0,1254.0,358.0,4.8438,371400.0,<1H OCEAN
-117.95,33.84,32.0,4.0,2.0,1202.0,448.0,3.4028,367400.0,<1H OCEAN
-117.95,33.84,19.0,4.0,2.0,969.0,391.0,3.75,346800.0,<1H OCEAN
-117.95,33.84,34.0,3.0,2.0,1035.0,218.0,3.5455,360000.0,<1H OCEAN
-117.94,33.84,25.0,5.0,4.0,2166.0,774.0,3.1884,270800.0,<1H OCEAN
-117.94,33.84,28.0,4.0,2.0,615.0,212.0,3.6214,364200.0,<1H OCEAN
-117.98,33.85,23.0,4.0,3.0,1085.0,362.0,4.765,363000.0,<1H OCEAN
-117.98,33.84,33.0,4.0,3.0,1187.0,405.0,3.9539,382200.0,<1H OCEAN
-117.98,33.84,35.0,3.0,1.0,661.0,199.0,5.0747,379200.0,<1H OCEAN
-117.97,33.85,45.0,2.0,2.0,546.0,152.0,5.1057,341400.0,<1H OCEAN
-117.96,33.84,31.0,5.0,3.0,1617.0,507.0,3.4583,372600.0,<1H OCEAN
-117.97,33.84,34.0,2.0,2.0,549.0,153.0,4.8667,373600.0,<1H OCEAN
-117.97,33.84,35.0,2.0,1.0,589.0,137.0,5.25,380400.0,<1H OCEAN
-117.97,33.84,25.0,5.0,2.0,1539.0,500.0,4.2679,383400.0,<1H OCEAN
-117.97,33.84,18.0,3.0,2.0,462.0,223.0,2.8348,438000.0,<1H OCEAN
-117.99,33.84,31.0,4.0,2.0,1895.0,570.0,4.9115,511000.0,<1H OCEAN
-117.97,33.83,16.0,4.0,3.0,1118.0,503.0,3.2546,375000.0,<1H OCEAN
-117.98,33.84,31.0,4.0,2.0,714.0,226.0,4.6042,441400.0,<1H OCEAN
-117.98,33.83,17.0,6.0,4.0,2104.0,893.0,3.3006,371600.0,<1H OCEAN
-118.0,33.82,21.0,5.0,2.0,1536.0,500.0,3.2326,409400.0,<1H OCEAN
-118.01,33.82,31.0,3.0,2.0,1356.0,356.0,4.0625,451800.0,<1H OCEAN
-118.01,33.83,24.0,10.0,6.0,3093.0,1257.0,2.5577,404600.0,<1H OCEAN
-118.01,33.83,23.0,4.0,2.0,825.0,250.0,2.4609,439200.0,<1H OCEAN
-118.0,33.83,26.0,3.0,2.0,1022.0,368.0,3.9333,392200.0,<1H OCEAN
-118.0,33.83,24.0,4.0,2.0,1217.0,529.0,2.2401,425000.0,<1H OCEAN
-118.0,33.82,18.0,3.0,3.0,1820.0,551.0,4.5294,449600.0,<1H OCEAN
-117.99,33.83,25.0,6.0,4.0,1749.0,657.0,3.2539,398000.0,<1H OCEAN
-117.99,33.82,19.0,3.0,3.0,1202.0,460.0,3.1538,504200.0,<1H OCEAN
-117.99,33.83,35.0,4.0,2.0,916.0,248.0,5.2657,382800.0,<1H OCEAN
-117.99,33.82,33.0,5.0,3.0,1367.0,509.0,4.1167,431000.0,<1H OCEAN
-117.98,33.83,17.0,5.0,4.0,2460.0,766.0,3.2823,457000.0,<1H OCEAN
-117.98,33.82,34.0,2.0,2.0,578.0,174.0,4.9219,400000.0,<1H OCEAN
-117.98,33.82,34.0,4.0,2.0,867.0,241.0,5.5486,436200.0,<1H OCEAN
-117.98,33.83,32.0,3.0,1.0,523.0,187.0,6.213,461600.0,<1H OCEAN
-117.97,33.83,22.0,5.0,3.0,1807.0,674.0,4.0185,401800.0,<1H OCEAN
-117.97,33.82,26.0,5.0,3.0,1121.0,502.0,2.9891,410400.0,<1H OCEAN
-117.97,33.82,26.0,6.0,3.0,2442.0,922.0,3.7655,395400.0,<1H OCEAN
-117.96,33.83,30.0,3.0,2.0,1758.0,593.0,3.3831,394800.0,<1H OCEAN
-117.96,33.83,18.0,3.0,2.0,870.0,541.0,3.1315,275000.0,<1H OCEAN
-117.96,33.83,29.0,2.0,2.0,474.0,170.0,6.1001,597800.0,<1H OCEAN
-117.95,33.84,18.0,6.0,3.0,1961.0,773.0,3.65,342800.0,<1H OCEAN
-117.94,33.83,20.0,3.0,2.0,494.0,172.0,3.25,700000.0,<1H OCEAN
-117.95,33.83,31.0,5.0,2.0,1348.0,413.0,4.9394,435600.0,<1H OCEAN
-117.94,33.82,34.0,4.0,2.0,676.0,201.0,3.8828,430800.0,<1H OCEAN
-117.94,33.82,27.0,4.0,2.0,878.0,325.0,3.4,393800.0,<1H OCEAN
-117.95,33.82,29.0,5.0,2.0,1618.0,584.0,3.6875,426400.0,<1H OCEAN
-117.95,33.83,35.0,4.0,2.0,641.0,210.0,5.0599,433400.0,<1H OCEAN
-117.96,33.83,34.0,2.0,1.0,498.0,156.0,6.3214,441600.0,<1H OCEAN
-117.95,33.83,36.0,5.0,3.0,690.0,234.0,3.8214,421800.0,<1H OCEAN
-117.93,33.83,32.0,4.0,2.0,1131.0,381.0,2.4942,372600.0,<1H OCEAN
-117.92,33.82,36.0,4.0,3.0,1479.0,386.0,4.3583,374400.0,<1H OCEAN
-117.94,33.82,29.0,3.0,3.0,1057.0,390.0,2.3347,416200.0,<1H OCEAN
-117.94,33.82,24.0,7.0,3.0,2600.0,868.0,5.0764,457200.0,<1H OCEAN
-117.93,33.82,28.0,3.0,2.0,1848.0,567.0,3.0179,397600.0,<1H OCEAN
-117.92,33.84,38.0,5.0,2.0,671.0,278.0,3.2969,440000.0,<1H OCEAN
-117.92,33.83,6.0,6.0,3.0,1894.0,859.0,2.5564,342600.0,<1H OCEAN
-117.93,33.83,30.0,4.0,2.0,1104.0,391.0,3.375,403800.0,<1H OCEAN
-117.93,33.84,34.0,3.0,3.0,852.0,305.0,6.0531,574200.0,<1H OCEAN
-117.93,33.84,26.0,3.0,3.0,1374.0,566.0,3.475,565000.0,<1H OCEAN
-117.91,33.84,26.0,3.0,2.0,1880.0,400.0,2.2716,700000.0,<1H OCEAN
-117.9,33.83,23.0,3.0,2.0,2720.0,598.0,2.8072,329400.0,<1H OCEAN
-117.91,33.83,9.0,3.0,3.0,735.0,325.0,1.119,350000.0,<1H OCEAN
-117.92,33.83,17.0,3.0,1.0,272.0,81.0,1.425,425000.0,<1H OCEAN
-117.91,33.84,16.0,4.0,2.0,912.0,249.0,1.5903,330800.0,<1H OCEAN
-117.91,33.84,25.0,4.0,2.0,975.0,258.0,3.125,336200.0,<1H OCEAN
-117.91,33.83,47.0,3.0,2.0,375.0,109.0,3.6607,321200.0,<1H OCEAN
-117.91,33.83,37.0,3.0,2.0,719.0,243.0,3.0288,322800.0,<1H OCEAN
-117.92,33.83,36.0,3.0,2.0,639.0,196.0,5.0275,358600.0,<1H OCEAN
-117.92,33.83,52.0,3.0,2.0,855.0,293.0,3.6042,332800.0,<1H OCEAN
-117.91,33.83,32.0,3.0,2.0,2568.0,504.0,2.5509,341600.0,<1H OCEAN
-117.9,33.82,32.0,3.0,2.0,1003.0,275.0,2.4931,333800.0,<1H OCEAN
-117.92,33.82,10.0,3.0,3.0,1535.0,424.0,4.5057,304800.0,<1H OCEAN
-117.91,33.82,32.0,5.0,3.0,2330.0,626.0,2.9479,369200.0,<1H OCEAN
-117.91,33.82,29.0,3.0,2.0,1038.0,271.0,2.3843,365800.0,<1H OCEAN
-117.91,33.81,18.0,3.0,3.0,781.0,340.0,2.5625,306200.0,<1H OCEAN
-117.91,33.82,32.0,4.0,2.0,1331.0,284.0,3.7014,359200.0,<1H OCEAN
-117.93,33.81,18.0,4.0,3.0,1640.0,563.0,4.8981,332600.0,<1H OCEAN
-117.92,33.81,34.0,3.0,2.0,759.0,184.0,5.6047,410200.0,<1H OCEAN
-117.93,33.8,34.0,7.0,4.0,2054.0,716.0,4.2731,436000.0,<1H OCEAN
-117.92,33.8,17.0,5.0,2.0,679.0,272.0,4.6696,319000.0,<1H OCEAN
-117.9,33.8,21.0,5.0,3.0,748.0,335.0,2.9231,90000.0,<1H OCEAN
-117.9,33.8,22.0,5.0,4.0,2639.0,771.0,2.4833,315000.0,<1H OCEAN
-117.9,33.8,23.0,4.0,3.0,1940.0,358.0,3.0789,700000.0,<1H OCEAN
-117.9,33.8,27.0,5.0,2.0,1440.0,418.0,4.375,425000.0,<1H OCEAN
-117.94,33.81,33.0,4.0,2.0,932.0,343.0,4.2759,476000.0,<1H OCEAN
-117.94,33.81,25.0,3.0,2.0,1127.0,455.0,3.256,428600.0,<1H OCEAN
-117.94,33.81,34.0,3.0,3.0,664.0,204.0,5.8461,454800.0,<1H OCEAN
-117.94,33.81,26.0,4.0,3.0,735.0,315.0,4.5714,486400.0,<1H OCEAN
-117.94,33.8,28.0,5.0,2.0,1500.0,499.0,4.9429,509600.0,<1H OCEAN
-117.94,33.81,24.0,7.0,4.0,3003.0,1014.0,3.6771,344400.0,<1H OCEAN
-117.93,33.8,29.0,5.0,3.0,891.0,281.0,4.8611,463800.0,<1H OCEAN
-117.95,33.82,35.0,2.0,2.0,514.0,174.0,4.0735,417400.0,<1H OCEAN
-117.95,33.82,35.0,3.0,1.0,496.0,168.0,4.3269,449400.0,<1H OCEAN
-117.96,33.82,32.0,6.0,3.0,1499.0,601.0,3.63,366800.0,<1H OCEAN
-117.96,33.82,32.0,4.0,2.0,1513.0,531.0,3.7917,394800.0,<1H OCEAN
-117.96,33.8,30.0,3.0,1.0,488.0,139.0,4.7667,390400.0,<1H OCEAN
-117.96,33.81,35.0,5.0,2.0,884.0,208.0,5.2384,354800.0,<1H OCEAN
-117.96,33.81,34.0,3.0,2.0,980.0,284.0,4.7772,365000.0,<1H OCEAN
-117.96,33.81,35.0,4.0,2.0,1409.0,330.0,4.7738,360000.0,<1H OCEAN
-117.96,33.82,29.0,3.0,2.0,1632.0,428.0,3.707,360800.0,<1H OCEAN
